MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
1VTDECWQ-502419,Hewitt Brook,Stream,1,17.1,17.1,17.1,2006,2006,42.9183,-73.1908,VT
1VTDECWQ-502426,Barney Brook,Stream,3,24.2,22.9,23.7,2006,2008,42.8789,-73.1808,VT
1VTDECWQ-502427,Barney Brook,Stream,3,26.6,16.7,21.633333333333333,2008,2013,42.8805,-73.1702,VT
1VTDECWQ-502428,Barney Brook,Stream,7,28.4,16.2,21.085714285714285,2003,2008,42.8794,-73.16,VT
1VTDECWQ-502429,Barney Brook,Stream,1,5.29,5.29,5.29,2008,2008,42.8783,-73.156,VT
1VTDECWQ-502430,Barney Brook,Stream,1,7.96,7.96,7.96,2008,2008,42.8762,-73.1551,VT
1VTDECWQ-502431,Barney Brook,Stream,1,11.3,11.3,11.3,2006,2006,42.8742,-73.1531,VT
1VTDECWQ-502433,Barney Brook Wetland Trib 1,Stream,1,22.8,22.8,22.8,2008,2008,42.8786,-73.1575,VT
1VTDECWQ-502434,Barney Brook Wetland Trib 1,Stream,1,135,135,135,2008,2008,42.8762,-73.1579,VT
1VTDECWQ-502435,Barney Brook Wetland Trib 2,Stream,1,15.6,15.6,15.6,2008,2008,42.8482,-73.1574,VT
1VTDECWQ-502436,Barney Brook Wetland Trib 2,Stream,1,44,44,44,2008,2008,42.8772,-73.1565,VT
1VTDECWQ-502437,Barney Brook Pond Trib,Stream,1,42.9,42.9,42.9,2008,2008,42.8766,-73.1568,VT
1VTDECWQ-502439,South Stream,Stream,1,8.93,8.93,8.93,2013,2013,42.8556,-73.1753,VT
1VTDECWQ-502440,South Stream,Stream,1,8.04,8.04,8.04,2013,2013,42.8564,-73.175,VT
1VTDECWQ-502441,South Stream,Stream,1,9.42,9.42,9.42,2008,2008,42.8194,-73.1769,VT
1VTDECWQ-502442,Jewett Brook,Stream,1,27.1,27.1,27.1,2009,2009,42.8622,-73.1896,VT
1VTDECWQ-502443,Hoosic River,Stream,3,30.8,26,27.733333333333334,2003,2013,42.8092,-73.2867,VT
1VTDECWQ-502444,Hoosic River,Stream,1,23.8,23.8,23.8,2008,2008,42.7986,-73.2681,VT
1VTDECWQ-502445,Hoosic River,Stream,2,31.3,26.2,28.75,2003,2004,42.7683,-73.2439,VT
1VTDECWQ-502447,Tubbs Creek,Stream,3,4.843,3.35,3.8476666666666666,2009,2015,42.806,-73.2666,VT
1VTDECWQ-502448,Ladd Brook,Stream,1,5.99,5.99,5.99,2009,2009,42.7656,-73.2362,VT
1VTDECWQ-502450,North Branch Hoosic River,Stream,1,5.68,5.68,5.68,2013,2013,42.7786,-73.0456,VT
1VTDECWQ-502451,Deerfield River,Stream,1,4.1,4.1,4.1,2004,2004,42.7608,-72.9414,VT
1VTDECWQ-502452,Deerfield River,Stream,1,6.5,6.5,6.5,2003,2003,42.7808,-72.9275,VT
1VTDECWQ-502453,Deerfield River,Stream,1,5.6,5.6,5.6,2004,2004,42.7875,-72.9278,VT
1VTDECWQ-502454,Deerfield River,Stream,2,6.7,4.05,5.375,2003,2008,42.79,-72.9203,VT
1VTDECWQ-502455,Deerfield River,Stream,1,2.54,2.54,2.54,2009,2009,42.893,-72.952,VT
1VTDECWQ-502457,Deerfield River,Stream,2,2.84,2.64,2.74,2009,2016,42.9125,-72.9507,VT
1VTDECWQ-502460,West Branch Deerfield River,Stream,1,2.9,2.9,2.9,2004,2004,42.7706,-72.9489,VT
1VTDECWQ-502461,West Branch Deerfield River,Stream,1,4.35,4.35,4.35,2013,2013,42.7889,-72.9611,VT
1VTDECWQ-502463,North Branch Deerfield River,Stream,2,38.05,16.7,27.375,2004,2016,42.914,-72.8374,VT
1VTDECWQ-502465,North Branch Deerfield River,Stream,1,26.2,26.2,26.2,2008,2008,42.9217,-72.8417,VT
1VTDECWQ-502466,North Branch Deerfield River,Stream,1,24.1,24.1,24.1,2008,2008,42.9289,-72.8477,VT
1VTDECWQ-502468,North Branch Deerfield River,Stream,1,21.3,21.3,21.3,2004,2004,42.9431,-72.8608,VT
1VTDECWQ-502469,North Branch Deerfield River,Stream,3,73.46,34.2,56.053333333333335,2003,2015,42.9545,-72.8829,VT
1VTDECWQ-502470,North Branch Deerfield River,Stream,1,37.6,37.6,37.6,2004,2004,42.9636,-72.8892,VT
1VTDECWQ-502472,North Branch Deerfield River,Stream,6,41.9,14.8,27.916666666666664,2003,2016,42.9686,-72.8924,VT
1VTDECWQ-502473,North Branch Deerfield River,Stream,3,4.17,2.3,3.0433333333333334,2005,2016,42.971,-72.8976,VT
1VTDECWQ-502474,Rose Brook,Stream,1,2.41,2.41,2.41,2017,2017,42.8957,-72.8964,VT
1VTDECWQ-502476,Cold Brook,Stream,4,13.49,4.3,8.1725,2004,2016,42.898,-72.8558,VT
1VTDECWQ-502480,Cold Brook,Stream,2,2.782,1.91,2.346,2003,2015,42.9285,-72.8891,VT
1VTDECWQ-502482,Ellis Brook,Stream,5,29.09,5.7,11.604,2003,2015,42.9234,-72.84,VT
1VTDECWQ-502483,Ellis Brook,Stream,3,25.1,4.51,15.203333333333333,2008,2016,42.9297,-72.8411,VT
1VTDECWQ-502488,Blue Brook,Stream,1,10.2,10.2,10.2,2016,2016,42.9547,-72.8717,VT
1VTDECWQ-502490,Iron Stream,Stream,1,22.1,22.1,22.1,2004,2004,42.9567,-72.8892,VT
1VTDECWQ-502491,Baselodge Trib,Stream,1,16,16,16,2004,2004,42.9692,-72.8956,VT
1VTDECWQ-502493,Red Mill Brook,Stream,2,8.11,7.22,7.664999999999999,2008,2016,42.897,-73.0174,VT
1VTDECWQ-502496,East Branch North River,Stream,15,11.4,3.18,7.132,2004,2017,42.7466,-72.7474,VT
1VTDECWQ-502497,East Branch North River,Stream,3,21.2,20.4,20.833333333333332,2003,2016,42.7845,-72.8122,VT
1VTDECWQ-502499,Green River,Stream,17,5.64,3.03,4.238117647058823,2011,2017,42.7588,-72.6622,VT
1VTDECWQ-502502,Green River Trib 6,Stream,1,0.77,0.77,0.77,2003,2003,42.7733,-72.6814,VT
1VTDECWQ-502519,Lake Champlain Trib,Stream,1,12.2,12.2,12.2,2011,2011,43.9023,-73.3741,VT
1VTDECWQ-502524,Thorpe Brook,Stream,1,35.4,35.4,35.4,2004,2004,44.2736,-73.2561,VT
1VTDECWQ-502525,Bartlett Brook,Stream,31,234,41.3,148.56129032258065,2003,2012,44.4263,-73.2155,VT
1VTDECWQ-502527,Bartlett Brook,Stream,4,143,108,125.75,2006,2009,44.4258,-73.2139,VT
1VTDECWQ-502529,Englesby Brook,Stream,1,488,488,488,2006,2006,44.4578,-73.2231,VT
1VTDECWQ-502530,Englesby Brook,Stream,2,240,216,228,2004,2006,44.4564,-73.2161,VT
1VTDECWQ-502531,Englesby Brook,Stream,5,248,82.8,133.68,2006,2012,44.4563,-73.2148,VT
1VTDECWQ-502535,Crooked Brook,Stream,6,46.2,27.7,38.016666666666666,2004,2011,44.5501,-73.1805,VT
1VTDECWQ-502536,Crooked Brook Trib 3,Stream,2,42,36.4,39.2,2003,2004,44.5494,-73.1822,VT
1VTDECWQ-502538,Trout Brook,Stream,2,15.4,14.3,14.850000000000001,2009,2009,44.6528,-73.2003,VT
1VTDECWQ-502539,Trout Brook,Stream,1,13.2,13.2,13.2,2011,2011,44.6555,-73.1958,VT
1VTDECWQ-502541,Trout Brook Trib 2,Stream,1,6.7,6.7,6.7,2003,2003,44.6528,-73.1956,VT
1VTDECWQ-502544,Youngman Brook,Stream,1,5.5,5.5,5.5,2004,2004,44.9564,-73.1069,VT
1VTDECWQ-502545,Youngman Brook,Stream,1,4.34,4.34,4.34,2009,2009,44.9564,-73.1067,VT
1VTDECWQ-502549,Sunset Acres Brook,Stream,1,19.9,19.9,19.9,2009,2009,44.9807,-72.1796,VT
1VTDECWQ-502555,Newton Brook,Stream,2,10.9,10.9,10.9,2012,2012,42.7298,-72.4663,VT
1VTDECWQ-502557,Crosby Brook,Stream,12,34.5,12.2,22.724999999999998,2003,2017,42.8814,-72.5543,VT
1VTDECWQ-502558,Crosby Brook,Stream,4,25.8,5.1,14.8,2004,2004,42.8836,-72.5553,VT
1VTDECWQ-502559,Crosby Brook,Stream,6,27.5,5.1,14.05,2003,2004,42.885,-72.5581,VT
1VTDECWQ-502560,Crosby Brook,Stream,1,11.1,11.1,11.1,2004,2004,42.8858,-72.5578,VT
1VTDECWQ-502561,Crosby Brook,Stream,6,18.1,9.2,13.75,2004,2017,42.892,-72.5552,VT
1VTDECWQ-502562,Crosby Brook,Stream,6,21.9,5.3,15.033333333333333,2003,2004,42.8956,-72.5533,VT
1VTDECWQ-502563,Crosby Brook,Stream,7,17,4.4,9.461428571428572,2004,2017,42.9082,-72.549,VT
1VTDECWQ-502564,Crosby Brook South Branch,Stream,7,23.5,4.6,16.014285714285712,2003,2005,42.885,-72.559,VT
1VTDECWQ-502565,Crosby Brook South Branch,Stream,11,17.1,3.3,10.272727272727273,2003,2017,42.8841,-72.5637,VT
1VTDECWQ-502566,Crosby Brook South Branch,Stream,2,2.7,2,2.35,2004,2004,42.8892,-72.57,VT
1VTDECWQ-502567,Salmon Brook,Stream,1,4.74,4.74,4.74,2012,2012,42.9304,-72.5404,VT
1VTDECWQ-502568,Chase Brook,Stream,1,24.2,24.2,24.2,2003,2003,43.0161,-72.4561,VT
1VTDECWQ-502569,Chase Brook,Stream,2,30.5,17.9,24.2,2003,2004,43.0156,-72.4617,VT
1VTDECWQ-502570,Chase Brook,Stream,2,10,5.8,7.9,2003,2004,43.0164,-72.4722,VT
1VTDECWQ-502571,Chase Brook,Stream,1,2.79,2.79,2.79,2005,2005,43.02,-72.4772,VT
1VTDECWQ-502572,Chase Brook Trib 4,Stream,1,2.9,2.9,2.9,2003,2003,43.0203,-72.4789,VT
1VTDECWQ-502573,Fullam Brook,Stream,1,1,1,1,2003,2003,43.0472,-72.4722,VT
1VTDECWQ-502574,Commissary Brook,Stream,1,14,14,14,2008,2008,43.2148,-72.443,VT
1VTDECWQ-502575,Commissary Brook Trib 1,Stream,1,78.1,78.1,78.1,2017,2017,43.2134,-72.4418,VT
1VTDECWQ-502576,Little Commissary Brook,Stream,1,20.3,20.3,20.3,2008,2008,43.2137,-72.4433,VT
1VTDECWQ-502577,Hubbard Brook,Stream,1,0.33,0.33,0.33,2003,2003,43.5039,-72.4228,VT
1VTDECWQ-502578,Neal Brook,Stream,6,64,50,61.00833333333333,2008,2017,43.6148,-72.3427,VT
1VTDECWQ-502579,Neal Brook,Stream,3,65,58.1,62.56666666666666,2015,2017,43.6151,-72.3431,VT
1VTDECWQ-502581,Kilburn Brook,Stream,5,73.1,42.8,54.599999999999994,2003,2017,43.6274,-72.3335,VT
1VTDECWQ-502584,McIndoe Falls Trib,Stream,1,7.59,7.59,7.59,2007,2007,44.2617,-72.0628,VT
1VTDECWQ-502586,Mill Brook,Stream,1,2,2,2,2012,2012,44.7889,-71.6052,VT
1VTDECWQ-502590,Halls Stream,Stream,1,4.3,4.3,4.3,2010,2010,45.0106,-71.5014,VT
1VTDECWQ-502593,Dish Mill Brook Trib 2,Stream,2,10.2,8.436,9.318,2010,2015,44.5908,-71.9169,VT
1VTDECWQ-502595,Black Creek,Stream,2,13.5,13.2,13.35,2009,2009,44.7819,-72.8583,VT
1VTDECWQ-502596,Missisquoi River,Stream,1,7.59,7.59,7.59,2013,2013,44.9852,-72.6641,VT
1VTDECWQ-502615,Adams Brook,Stream,6,135,87.2,111.8,2010,2011,43.9467,-72.6198,VT
1VTDECWQ-502616,Adams Brook,Stream,6,53.8,36.5,44.43333333333333,2010,2011,43.9448,-72.6188,VT
1VTDECWQ-502623,Unnamed Tributary to Adams Brook,Stream,7,111,45.3,82.37142857142857,2010,2011,43.947,-72.6202,VT
1VTDECWQ-502624,Unnamed Tributary to Adams Brook,Stream,7,263,188,207.14285714285714,2010,2011,43.9474,-72.6227,VT
1VTDECWQ-502625,Unnamed Tributary to Adams Brook,Stream,7,63.4,19,45.6,2010,2011,43.947,-72.619,VT
1VTDECWQ-502630,Allen Brook,Stream,16,81.8,43.2,67.925,2010,2010,44.4428,-73.0797,VT
1VTDECWQ-502633,Jug Brook,Stream,2,2.04,2,2.02,2011,2014,44.3923,-72.331,VT
1VTDECWQ-502653,Holmes Brook,Stream,4,22.8,19.4,21.15,2012,2013,44.3327,-73.2795,VT
1VTDECWQ-502655,Unnamed tributary to Holmes Creek,Stream,1,12.8,12.8,12.8,2012,2012,44.3314,-73.2806,VT
1VTDECWQ-502656,Barton River,Stream,9,12.7,5.5,8.307777777777778,2010,2010,44.8712,-72.2008,VT
1VTDECWQ-502661,Black River,Stream,11,11.7,3.88,6.538181818181818,2010,2010,44.9191,-72.2259,VT
1VTDECWQ-502665,Clyde River,Stream,10,10.9,6.48,8.279,2010,2010,44.9394,-72.2048,VT
1VTDECWQ-502676,Unnamed Tributary,Stream,7,30.5,16.8,23.12857142857143,2010,2010,45.0048,-72.1635,VT
1VTDECWQ-502683,Hancock Brook,Stream,1,2,2,2,2010,2010,44.4105,-72.5658,VT
1VTDECWQ-502684,Jail Branch,Stream,6,22.3,13.6,18.1,2010,2014,44.1888,-72.49,VT
1VTDECWQ-502686,Minister Brook,Stream,2,2,2,2,2010,2010,44.3758,-72.5571,VT
1VTDECWQ-502687,North Branch,Stream,8,8.66,4.43,6.325,2010,2014,44.266,-72.5687,VT
1VTDECWQ-502688,North Branch,Stream,3,15.8,9.93,12.81,2010,2010,44.2593,-72.5785,VT
1VTDECWQ-502689,North Branch,Stream,8,13.9,4.44,9.7075,2010,2014,44.3853,-72.5509,VT
1VTDECWQ-502690,North Branch,Stream,3,5.86,4.23,4.873333333333334,2010,2010,44.2874,-72.574,VT
1VTDECWQ-502692,North Branch,Stream,5,7.94,5.72,6.732,2014,2014,44.2836,-72.5713,VT
1VTDECWQ-502693,North Branch,Stream,4,9.82,7.37,8.615,2014,2014,44.3734,-72.5453,VT
1VTDECWQ-502694,Stevens Branch,Stream,1,51.6,51.6,51.6,2010,2010,44.2029,-72.5092,VT
1VTDECWQ-502695,Stevens Branch,Stream,2,40.5,36,38.25,2010,2010,44.2276,-72.5508,VT
1VTDECWQ-502696,Stevens Branch,Stream,3,40.3,23.8,29.766666666666666,2010,2010,44.1921,-72.5013,VT
1VTDECWQ-502697,Winooski River,Stream,3,39.4,13.1,25.299999999999997,2010,2010,44.2402,-72.5492,VT
1VTDECWQ-502698,Winooski River,Stream,3,44,19.1,30.8,2010,2010,44.2565,-72.6007,VT
1VTDECWQ-502699,Winooski River,Stream,12,42.8,20,29.263333333333332,2010,2015,44.2619,-72.5864,VT
1VTDECWQ-502701,Ottauquechee River,Stream,33,28.88,12.9,19.917484848484847,2010,2015,43.5865,-72.6565,VT
1VTDECWQ-502702,Falls Brook,Stream,35,37.9,9.35,19.976,2010,2015,43.6049,-72.7542,VT
1VTDECWQ-502703,Kedron Brook,Stream,20,20.3,7.66,13.0475,2010,2013,43.5652,-72.5281,VT
1VTDECWQ-502704,Kent Brook Pond Outlet,Stream,31,21.3,12.8,16.320967741935483,2010,2015,43.6755,-72.799,VT
1VTDECWQ-502705,North Branch Ottauquechee,Stream,19,5.819,2,2.587,2010,2015,43.5905,-72.6615,VT
1VTDECWQ-502706,Ottauquechee River,Stream,32,27.2,8.57,17.2856875,2010,2015,43.5932,-72.3488,VT
1VTDECWQ-502707,Ottauquechee River,Stream,32,26.22,7.17,14.80203125,2010,2015,43.6122,-72.5442,VT
1VTDECWQ-502708,Ottauquechee River,Stream,34,54,15.9,30.818676470588237,2010,2015,43.6509,-72.7686,VT
1VTDECWQ-502709,Roaring Brook,Stream,31,81.52,20.7,47.38770967741935,2010,2015,43.6489,-72.7877,VT
1VTDECWQ-502710,Ottauquechee River,Stream,32,22.3,7.26,16.015375,2010,2015,43.632,-72.4687,VT
1VTDECWQ-502908,Holland Brook,Stream,1,0.24,0.24,0.24,1993,1993,44.98,-71.93,VT
1VTDECWQ-503001,Branch Pond,Lake,136,0.59,0.08,0.3155147058823529,1982,2017,43.0822,-73.0194,VT
1VTDECWQ-503005,Lake Hancock (Sucker Pond),Lake,28,0.79,0.38,0.5075,1981,2011,42.82,-73.12,VT
1VTDECWQ-503006,Big Pond (Woodford Lake),Lake,8,40.3,14.3,20.037499999999998,2007,2016,42.8906,-73.0703,VT
1VTDECWQ-503008,Beebe Pond,Lake,1,0.24,0.24,0.24,2017,2017,43.0525,-73.0328,VT
1VTDECWQ-503009,Bourn Pond,Lake,144,0.69,0.18,0.3033402777777778,1982,2017,43.1053,-73.0044,VT
1VTDECWQ-503076,Lake Bomoseen,Lake,7,13.7,9.23,10.74,2007,2011,43.6494,-73.2083,VT
1VTDECWQ-503080,Glen Lake,Lake,4,8.63,3.06,5.5225,2006,2009,43.6664,-73.2417,VT
1VTDECWQ-503082,Lake Hortonia,Lake,5,17.25,11.3,14.43,2006,2009,43.7553,-73.2022,VT
1VTDECWQ-503083,Sunrise Lake,Lake,1,2.105,2.105,2.105,2006,2006,43.7606,-73.2611,VT
1VTDECWQ-503084,Sunset Lake,Lake,1,2,2,2,2006,2006,43.7552,-73.2726,VT
1VTDECWQ-503088,Little Pond,Lake,5,9.71,7.85,8.858,2008,2017,43.4338,-73.205,VT
1VTDECWQ-503089,Burr Pond,Lake,2,5.15,4.97,5.0600000000000005,2010,2010,43.76,-73.18,VT
1VTDECWQ-503094,Lake St. Catherine,Lake,7,8.15,6.9,7.33,2006,2009,43.4713,-73.2138,VT
1VTDECWQ-503097,Lily Pond,Lake,1,14,14,14,2010,2010,43.49,-73.2,VT
1VTDECWQ-503105,Beebe Pond,Lake,6,12.3,8.97,10.499166666666667,2006,2013,43.7344,-73.1833,VT
1VTDECWQ-503175,Winona Lake (Bristol Pond),Lake,1,5.1,5.1,5.1,2011,2011,44.17,-73.08,VT
1VTDECWQ-503178,Cedar Lake (Monkton Pond),Lake,4,21.7,19.697,20.49925,2007,2012,44.2506,-73.1342,VT
1VTDECWQ-503179,Lake Dunmore,Lake,9,4.27,3.63,3.8444444444444446,2008,2016,43.9122,-73.0764,VT
1VTDECWQ-503184,Star Lake,Lake,2,8.59,5.11,6.85,2010,2016,43.4169,-72.8183,VT
1VTDECWQ-503187,Gilmore Pond,Lake,2,0.2,0.2,0.2,2001,2001,44.08,-73.03,VT
1VTDECWQ-503190,Griffith Lake,Lake,37,0.86,0.2,0.39297297297297296,1982,2016,43.3039,-72.9594,VT
1VTDECWQ-503191,Big Mud Pond,Lake,96,1.18,0.11,0.3431875,1983,2017,43.3144,-72.9311,VT
1VTDECWQ-503192,Little Rock Pond,Lake,37,0.81,0.3,0.46405405405405403,1982,2015,43.4,-72.9567,VT
1VTDECWQ-503193,Fern Lake,Lake,5,26.25,15.4,20.43,2006,2011,43.86,-73.07,VT
1VTDECWQ-503195,Elfin Lake,Lake,4,8.21,6.39,7.612500000000001,2007,2016,43.4694,-72.9881,VT
1VTDECWQ-503280,Southern Section - Lake Champlain,Lake,36,25.4,10.2,15.113888888888889,1990,1996,44,-73.4,VT
1VTDECWQ-503410,Burlington Bay - Lake Champlain,Lake,28,12.9,10.1,10.817857142857143,1990,1996,44.46,-73.27,VT
1VTDECWQ-503485,Northeast Arm - Lake Champlain,Lake,943,12.6,8.126,9.627500530222694,1990,2017,44.7081,-73.2269,VT
1VTDECWQ-503488,St. Albans Bay - Lake Champlain,Lake,503,15.4,8.358,10.601787276341948,1990,2017,44.7853,-73.1622,VT
1VTDECWQ-503489,St. Albans Bay - Lake Champlain,Lake,34,12.8,9.4,10.494117647058824,1990,1996,44.79,-73.15,VT
1VTDECWQ-503496,Long Pond,Lake,4,6.12,5.47,5.7075,2007,2011,44.67,-73.19,VT
1VTDECWQ-503497,Round Pond,Lake,4,16.9,13.929,14.8285,2007,2013,44.6653,-73.1778,VT
1VTDECWQ-503498,Malletts Bay - Lake Champlain,Lake,33,11.4,8.7,9.857272727272727,1990,1996,44.565,-73.2083,VT
1VTDECWQ-503506,Shelburne Bay - Lake Champlain,Lake,471,22.8,10.2,14.024917197452229,1990,2017,44.4258,-73.2319,VT
1VTDECWQ-503507,Lake Iroquois,Lake,3,16.2,15.8,16.066666666666666,2006,2009,44.3658,-73.0833,VT
1VTDECWQ-503509,Unnamed Pond referred to by DEC as Bullis,Lake,1,6.19,6.19,6.19,2016,2016,44.9672,-72.9667,VT
1VTDECWQ-503510,Cutler Pond,Lake,1,3.75,3.75,3.75,2013,2013,44.9864,-73.0381,VT
1VTDECWQ-503512,Lake Carmi,Lake,127,10.2,5.4,5.950677165354331,2006,2017,44.9739,-72.8755,VT
1VTDECWQ-503515,Missisquoi Bay - Lake Champlain,Lake,505,12.3,3.61,7.523843564356436,1990,2017,45.0133,-73.1739,VT
1VTDECWQ-503519,Malletts Bay - Lake Champlain,Lake,918,17.35,4.95,9.668279956427016,1990,2017,44.5819,-73.2811,VT
1VTDECWQ-503520,St. Albans Bay - Lake Champlain,Lake,34,10.4,6,9.452941176470588,1990,1996,44.76,-73.18,VT
1VTDECWQ-503527,Lake Carmi,Lake,94,6.33,5.42,5.846808510638298,2006,2007,44.984,-72.8615,VT
1VTDECWQ-503530,Northeast Arm - Lake Champlain,Lake,33,10.7,0.4,9.206666666666667,1990,1996,44.67,-73.23,VT
1VTDECWQ-503534,Northeast Arm - Lake Champlain,Lake,34,11.7,8.2,9.363235294117647,1990,1996,44.86,-73.21,VT
1VTDECWQ-503540,Missisquoi Bay - Lake Champlain,Lake,35,10.1,5.2,7.637142857142857,1990,1996,45,-73.12,VT
1VTDECWQ-503547,Missisquoi Bay - Lake Champlain,Lake,35,9.7,5.3,7.7542857142857144,1990,1996,44.9758,-73.215,VT
1VTDECWQ-503680,Fairfield Pond,Lake,4,5.03,3.91,4.4375,2007,2014,44.8453,-72.9967,VT
1VTDECWQ-503685,Kings Hill Pond,Lake,1,0.3,0.3,0.3,2001,2001,44.73,-72.78,VT
1VTDECWQ-503686,McAllister Pond,Lake,1,2,2,2,2006,2006,44.82,-72.48,VT
1VTDECWQ-503687,Metcalf Pond,Lake,1,2,2,2,2006,2006,44.7292,-72.8839,VT
1VTDECWQ-503781,Long Pond (Belvidere Pond),Lake,2,10.2,10.1,10.149999999999999,2007,2007,44.76,-72.59,VT
1VTDECWQ-503783,Big Muddy Pond,Lake,29,0.77,0.18,0.33275862068965517,1981,1992,44.7566,-72.6022,VT
1VTDECWQ-503784,Caspian Lake,Lake,58,6.65,5.14,5.830758620689656,2006,2017,44.5866,-72.31,VT
1VTDECWQ-503796,Lake Elmore,Lake,4,4.26,3.92,4.09,2007,2008,44.5347,-72.5256,VT
1VTDECWQ-503800,Flagg Pond,Lake,1,2,2,2,2006,2006,44.56,-72.2,VT
1VTDECWQ-503805,Halfmoon Pond,Lake,3,18.95,12.7,16.28333333333333,2006,2007,44.6981,-72.9306,VT
1VTDECWQ-503808,Horse Pond,Lake,1,5.57,5.57,5.57,2011,2011,44.61,-72.21,VT
1VTDECWQ-503816,Long Pond,Lake,3,2,0.834,1.2253333333333334,2006,2011,44.6236,-72.2631,VT
1VTDECWQ-503828,Schofield Pond,Lake,2,0.878,0.752,0.815,2011,2011,44.6491,-72.5327,VT
1VTDECWQ-503834,Tuttle Pond,Lake,2,10.1,9.95,10.024999999999999,2008,2008,44.5583,-72.31,VT
1VTDECWQ-503844,Sterling Pond,Lake,18,0.94,0.17,0.38666666666666666,1982,2005,44.5561,-72.7747,VT
1VTDECWQ-503846,Lake Eden,Lake,5,6.84,5.14,6.01,2007,2009,44.7228,-72.5014,VT
1VTDECWQ-503877,Peacham Pond,Lake,4,3.14,2.79,2.9,2016,2016,44.3306,-72.26,VT
1VTDECWQ-503879,Shelburne Pond,Lake,95,27.8,18.9,21.497263157894736,2006,2017,44.3922,-73.1608,VT
1VTDECWQ-503884,Unnamed Pond referred to by DEC as Lower Winooski,Lake,1,433.8,433.8,433.8,2015,2015,44.4972,-73.1733,VT
1VTDECWQ-503885,Unnamed Pond referred to by DEC as Upper Winooski,Lake,1,394.6,394.6,394.6,2015,2015,44.4983,-73.1714,VT
1VTDECWQ-503887,Sabin Pond (Woodbury Lake),Lake,9,6.71,3.09,4.839444444444444,2006,2010,44.4031,-72.4186,VT
1VTDECWQ-503889,Curtis Pond,Lake,2,2.51,2.105,2.3075,2006,2008,44.3881,-72.4939,VT
1VTDECWQ-503892,Turtlehead Pond,Lake,3,3.86,2.59,3.06,2007,2007,44.32,-72.33,VT
1VTDECWQ-503894,Lake Greenwood,Lake,5,16.71,2.38,6.275,2006,2015,44.4578,-72.4258,VT
1VTDECWQ-503895,Forest Lake (Nelson Pond),Lake,1,2,2,2,2006,2006,44.4075,-72.4389,VT
1VTDECWQ-503902,Pigeon Pond,Lake,39,0.88,0.2,0.3935897435897436,1981,1992,44.2472,-72.3278,VT
1VTDECWQ-503904,Hardwood Pond,Lake,128,0.85,0.09,0.3217109375,1982,2017,44.4678,-72.5006,VT
1VTDECWQ-504076,Silver Lake,Lake,4,23.2,15.4,19.325,2006,2011,43.7289,-72.6089,VT
1VTDECWQ-504151,Woodward Reservoir,Lake,6,10.975,3.39,5.884166666666666,2007,2013,43.565,-72.7597,VT
1VTDECWQ-504152,Amherst Lake,Lake,2,6.99,4.31,5.65,2007,2007,43.4861,-72.7053,VT
1VTDECWQ-504155,Rescue Lake,Lake,71,8.11,4.75,6.064154929577465,2007,2017,43.4494,-72.7008,VT
1VTDECWQ-504156,Echo Lake,Lake,6,5.562,4.6,5.166666666666666,2007,2013,43.4775,-72.7014,VT
1VTDECWQ-504157,Rescue Lake,Lake,30,8.64,6.17,7.310666666666666,2008,2008,43.4592,-72.7047,VT
1VTDECWQ-504158,Lake Ninevah,Lake,17,1.14,0.47,0.7129411764705882,1981,1987,43.4717,-72.7589,VT
1VTDECWQ-504253,Lowell Lake,Lake,1,2,2,2,2006,2006,43.2272,-72.7642,VT
1VTDECWQ-504254,Cole Pond,Lake,35,3.27,1.46,2.2765714285714287,1981,2016,43.1478,-72.8056,VT
1VTDECWQ-504256,Lily Pond,Lake,44,2,0.32,0.6143181818181818,1982,2016,43.2347,-72.7517,VT
1VTDECWQ-504257,Sunset Lake,Lake,151,2,0.36,0.6952185430463577,1981,2017,42.9178,-72.6833,VT
1VTDECWQ-504258,Moses Pond,Lake,1,0.2,0.2,0.2,2001,2001,43.3342,-72.8431,VT
1VTDECWQ-504259,Stratton Pond,Lake,51,1.23,0.23,0.3611764705882353,1982,2016,43.1047,-72.9694,VT
1VTDECWQ-504260,Forester Pond,Lake,93,56.11,1.07,20.59516129032258,1981,2017,43.0811,-72.8683,VT
1VTDECWQ-504262,Kenny Pond,Lake,1,2,2,2,2006,2006,42.9889,-72.7061,VT
1VTDECWQ-504351,Sadawga Pond,Lake,5,9.986,8.22,8.9496,2006,2013,42.7819,-72.8778,VT
1VTDECWQ-504353,Grout Pond,Lake,145,0.98,0.273,0.3941586206896552,1981,2016,43.0458,-72.9467,VT
1VTDECWQ-504354,South Pond,Lake,48,2,0.49,0.6860416666666667,1981,2014,42.8469,-72.7147,VT
1VTDECWQ-504356,Lake Raponda,Lake,3,2.5,2.205,2.383,2006,2017,42.8745,-72.8179,VT
1VTDECWQ-504360,Haystack Pond,Lake,130,0.79,0.31,0.4196923076923077,1982,2017,42.9172,-72.9172,VT
1VTDECWQ-504361,Howe Pond,Lake,140,1.01,0.2,0.4440857142857143,1982,2017,42.785,-72.9861,VT
1VTDECWQ-504362,Little Pond,Lake,118,0.82,0.08,0.3338305084745763,1981,2017,42.925,-73.0656,VT
1VTDECWQ-504364,Stamford Pond,Lake,126,0.82,0.24,0.43725396825396823,1982,2017,42.8222,-73.0656,VT
